wave	45000[g45]	43000[g45]	41000[g45]	39000[g40]	38000[g40]	37000[g40]	36000[g40]	35000[g40]	34000[g40]	33000[g40]	32000[g40]	30000[g40]	25000[g40]	19000[g40]	15000[g40]	12000[g40]	9500[g40]	9250[g40]	8250[g40]	7250[g40]	7000[g40]	6500[g40]	6250[g45]	6000[g45]	5750[g45]	5500[g45]	5250[g45]	4750[g45]	4500[g45]	4250[g45]	4000[g45]
0.723	0.0004011815	0.00038189258	0.00036260366	0.00034331478	0.00033346217	0.00032319326	0.00031209172	0.00029974128	0.0002861419	0.00027115483	0.0002556127	0.00022411211	0.00016041708	0.00010393806	7.4047195e-05	5.2121675e-05	3.444249e-05	3.2763386e-05	2.5589023e-05	1.8026107e-05	1.6208232e-05	1.2823653e-05	1.127499e-05	9.82069e-06	8.451038e-06	7.1715876e-06	5.975398e-06	3.873046e-06	2.9765974e-06	2.1814503e-06	1.4806664e-06
0.725	0.00039921794	0.0003799617	0.00036070548	0.00034158878	0.00033182112	0.00032163487	0.0003106114	0.00029861112	0.00028521547	0.00027070355	0.00025563344	0.00022465602	0.00016172443	0.00010448598	7.395509e-05	5.1936007e-05	3.4298417e-05	3.2637916e-05	2.5479621e-05	1.8014343e-05	1.6214304e-05	1.2879348e-05	1.1337454e-05	9.88626e-06	8.514603e-06	7.223877e-06	6.011293e-06	3.873572e-06	2.9693665e-06	2.1851636e-06	1.5251493e-06
0.727	0.00039707398	0.00037813227	0.00035890998	0.00033996828	0.00033014666	0.00032004443	0.00030910035	0.0002971741	0.00028398505	0.00026953325	0.00025466052	0.00022393289	0.00016121485	0.000104109145	7.3718256e-05	5.1773957e-05	3.4249384e-05	3.259374e-05	2.5522175e-05	1.8071776e-05	1.6275824e-05	1.2909815e-05	1.135379e-05	9.897384e-06	8.520955e-06	7.2287107e-06	6.0192488e-06	3.897779e-06	3.0026088e-06	2.2379259e-06	1.6065361e-06
0.729	0.0003948882	0.00037570106	0.00035637282	0.00033775004	0.0003278743	0.00031757532	0.00030657093	0.0002944379	0.00028117618	0.00026678585	0.00025183117	0.00022135748	0.00015914037	0.00010293334	7.3249714e-05	5.156543e-05	3.4099492e-05	3.246294e-05	2.5352414e-05	1.7875074e-05	1.6083335e-05	1.2721353e-05	1.1166631e-05	9.713488e-06	8.3435825e-06	7.06397e-06	5.8760606e-06	3.8261405e-06	2.9711844e-06	2.2417912e-06	1.6464256e-06
0.731	0.00039294406	0.00037407706	0.00035506822	0.00033634307	0.0003266968	0.00031662494	0.00030598568	0.00029406967	0.00028101882	0.0002668331	0.00025193812	0.00022172258	0.00015973105	0.00010320101	7.312731e-05	5.1380626e-05	3.4003137e-05	3.237178e-05	2.5349857e-05	1.7959102e-05	1.618589e-05	1.2849412e-05	1.13173555e-05	9.868995e-06	8.498656e-06	7.212013e-06	6.004809e-06	3.893976e-06	3.0116253e-06	2.269713e-06	1.6866804e-06
0.733	0.00039110336	0.00037241826	0.00035359053	0.00033490543	0.0003252063	0.00031536454	0.00030452432	0.0002928283	0.00027970594	0.00026558514	0.00025075118	0.00022065533	0.00015889466	0.00010276804	7.284336e-05	5.120573e-05	3.3904184e-05	3.2292413e-05	2.528907e-05	1.7943401e-05	1.6174734e-05	1.2851354e-05	1.1310904e-05	9.863164e-06	8.495302e-06	7.2044604e-06	5.993495e-06	3.8682433e-06	2.9824841e-06	2.2479173e-06	1.6916433e-06
0.735	0.00038908157	0.00037043777	0.00035179398	0.0003332936	0.0003236849	0.00031378935	0.0003030333	0.00029127338	0.00027836615	0.0002643116	0.00024953997	0.00021956649	0.00015818539	0.00010234007	7.256737e-05	5.1040963e-05	3.3816967e-05	3.2210733e-05	2.529819e-05	1.7998429e-05	1.6234439e-05	1.2911542e-05	1.1378449e-05	9.927102e-06	8.553197e-06	7.258171e-06	6.039154e-06	3.8994203e-06	3.0073868e-06	2.2716742e-06	1.7238335e-06
0.737	0.00038702018	0.0003685632	0.0003498178	0.000331505	0.0003219881	0.00031203864	0.00030151237	0.00028983256	0.000276855	0.00026301222	0.0002483043	0.00021845588	0.00015746127	0.00010190282	7.2285104e-05	5.085768e-05	3.372728e-05	3.2126714e-05	2.5248597e-05	1.7995573e-05	1.623639e-05	1.2928551e-05	1.1394312e-05	9.9523595e-06	8.588272e-06	7.30205e-06	6.0922516e-06	3.956719e-06	3.0612662e-06	2.3229863e-06	1.780812e-06
0.739	0.00038506417	0.00036665186	0.00034823953	0.0003298272	0.00032040355	0.00031068997	0.0003001065	0.00028850816	0.00027560504	0.00026168706	0.00024718916	0.00021746848	0.00015672228	0.000101456295	7.199656e-05	5.0670154e-05	3.3606128e-05	3.199686e-05	2.511036e-05	1.7817916e-05	1.6063672e-05	1.2755251e-05	1.1219923e-05	9.783182e-06	8.427628e-06	7.154713e-06	5.9687845e-06	3.8955855e-06	3.028611e-06	2.316764e-06	1.7962896e-06
0.741	0.0003832156	0.00036484926	0.00034633712	0.00032826228	0.00031878758	0.00030902133	0.00029852628	0.00028701086	0.00027418355	0.0002603359	0.0002459052	0.0002164607	0.00015611408	0.00010102957	7.171627e-05	5.046377e-05	3.3467593e-05	3.186418e-05	2.495493e-05	1.7681268e-05	1.593209e-05	1.2649468e-05	1.112331e-05	9.697731e-06	8.355237e-06	7.1002023e-06	5.9311687e-06	3.8758853e-06	3.0158733e-06	2.3089142e-06	1.7987373e-06
0.743	0.00038147662	0.00036315754	0.00034483845	0.00032681247	0.00031743312	0.00030761407	0.00029720884	0.00028563116	0.0002728811	0.00025910515	0.000244743	0.0002152859	0.00015519929	0.00010050583	7.132719e-05	5.0194292e-05	3.3282115e-05	3.168469e-05	2.4855335e-05	1.771822e-05	1.5988897e-05	1.2745687e-05	1.12405905e-05	9.8204955e-06	8.476607e-06	7.2147886e-06	6.0350394e-06	3.949595e-06	3.0702786e-06	2.3492394e-06	1.8333741e-06
0.745	0.0003792602	0.00036098968	0.0003427192	0.00032489072	0.00031560814	0.0003058835	0.0002955695	0.00028407678	0.0002714053	0.00025770243	0.00024341019	0.00021423632	0.00015456253	0.000100134115	7.11076e-05	5.0067058e-05	3.3225784e-05	3.164922e-05	2.4871453e-05	1.7754799e-05	1.6030888e-05	1.2787876e-05	1.12893995e-05	9.867543e-06	8.52083e-06	7.2536827e-06	6.058733e-06	3.9502584e-06	3.0676756e-06	2.3471696e-06	1.8358904e-06
0.747	0.00037759586	0.0003595234	0.0003413028	0.00032352662	0.00031419413	0.00030456536	0.00029419592	0.00028278952	0.00027004993	0.0002564215	0.00024205243	0.00021272172	0.00015331962	9.962072e-05	7.074923e-05	4.981777e-05	3.301927e-05	3.144904e-05	2.4694087e-05	1.7716935e-05	1.6028196e-05	1.2843296e-05	1.1369354e-05	9.954665e-06	8.6066375e-06	7.332678e-06	6.1298224e-06	3.999642e-06	3.106389e-06	2.3760838e-06	1.8605743e-06
0.749	0.00037530152	0.00035713217	0.00033911172	0.0003215381	0.00031215555	0.00030262407	0.00029219905	0.00028088043	0.00026822145	0.00025481783	0.00024066954	0.00021192622	0.00015309919	9.92613e-05	7.051796e-05	4.9697665e-05	3.3002707e-05	3.143895e-05	2.4722243e-05	1.7722572e-05	1.6009886e-05	1.280642e-05	1.1315638e-05	9.902301e-06	8.55896e-06	7.2915723e-06	6.0956713e-06	3.985345e-06	3.1021948e-06	2.3798882e-06	1.8705505e-06
0.751	0.0003737151	0.00035589776	0.0003379307	0.00032026306	0.00031112978	0.00030154735	0.000291366	0.00027998688	0.00026755963	0.00025408433	0.00023986041	0.00021111309	0.00015242066	9.8833865e-05	7.025125e-05	4.9514256e-05	3.293963e-05	3.139746e-05	2.4749641e-05	1.7757457e-05	1.6065556e-05	1.2849451e-05	1.1353693e-05	9.938785e-06	8.595746e-06	7.329068e-06	6.134258e-06	4.0216296e-06	3.1322595e-06	2.4060903e-06	1.8955261e-06
0.753	0.00037209564	0.00035418326	0.00033642142	0.00031881008	0.00030977864	0.00030029562	0.00029005998	0.0002787707	0.00026627717	0.00025288053	0.00023873126	0.00021013168	0.00015172832	9.845783e-05	7.002382e-05	4.9386967e-05	3.2874468e-05	3.133912e-05	2.4731115e-05	1.77769e-05	1.6075977e-05	1.2868308e-05	1.1379624e-05	9.967707e-06	8.628042e-06	7.3666506e-06	6.1760047e-06	4.0596356e-06	3.1655222e-06	2.43247e-06	1.916172e-06
0.755	0.00037014042	0.00035243543	0.00033473043	0.0003173281	0.0003082486	0.00029871514	0.00028857635	0.00027737833	0.0002649697	0.0002516531	0.00023773123	0.00020928218	0.00015111294	9.807359e-05	6.9760725e-05	4.921082e-05	3.2792082e-05	3.1263702e-05	2.4741603e-05	1.782606e-05	1.6131222e-05	1.2923137e-05	1.1426535e-05	1.0013161e-05	8.672423e-06	7.407348e-06	6.213396e-06	4.0872824e-06	3.1853867e-06	2.4469218e-06	1.9278777e-06
0.757	0.00036830085	0.00035065407	0.00033300725	0.0003156647	0.00030668918	0.00029725727	0.00028721686	0.0002759594	0.00026363708	0.000250402	0.00023655838	0.00020826265	0.00015042374	9.76659e-05	6.949188e-05	4.9030717e-05	3.2692216e-05	3.117094e-05	2.4644667e-05	1.7738075e-05	1.6049458e-05	1.28563015e-05	1.1368494e-05	9.958271e-06	8.622591e-06	7.3614533e-06	6.1748583e-06	4.06637e-06	3.1764237e-06	2.4477326e-06	1.9335414e-06
0.759	0.00036015594	0.00034302752	0.00032589908	0.00031029998	0.00030158283	0.0002925598	0.00028292506	0.0002722198	0.00026059692	0.00024790352	0.0002345984	0.00020707055	0.00014973618	9.723446e-05	6.920194e-05	4.8861923e-05	3.258991e-05	3.109117e-05	2.4606834e-05	1.7740165e-05	1.605791e-05	1.2869266e-05	1.1381234e-05	9.974256e-06	8.637626e-06	7.3759325e-06	6.1876476e-06	4.0695327e-06	3.174878e-06	2.4346848e-06	1.8963625e-06
0.761	0.0003642089	0.00034683634	0.00032931005	0.00031239868	0.0003034818	0.00029425742	0.00028426436	0.0002731951	0.00026089596	0.00024767435	0.00023399154	0.00020601094	0.00014892746	9.685589e-05	6.898292e-05	4.870468e-05	3.250053e-05	3.0993884e-05	2.4536826e-05	1.7695418e-05	1.6019658e-05	1.28403235e-05	1.13552005e-05	9.951558e-06	8.620174e-06	7.3641227e-06	6.1803285e-06	4.074097e-06	3.1793331e-06	2.4367712e-06	1.8863838e-06
0.763	0.0003628803	0.00034557082	0.00032810683	0.000311261	0.0003022972	0.0002930243	0.0002829786	0.00027200565	0.00025979633	0.00024681422	0.0002330594	0.00020524063	0.00014835128	9.645383e-05	6.8696885e-05	4.851283e-05	3.23934e-05	3.089428e-05	2.4495965e-05	1.7711278e-05	1.6042151e-05	1.289245e-05	1.14165105e-05	1.00163e-05	8.685635e-06	7.427609e-06	6.242221e-06	4.1202675e-06	3.2146124e-06	2.457324e-06	1.8824028e-06
0.765	0.00036121186	0.0003439669	0.0003265666	0.00030978772	0.0003009322	0.0002916106	0.00028182293	0.00027079237	0.0002586743	0.00024562405	0.00023195239	0.00020429831	0.00014771623	9.604351e-05	6.8420515e-05	4.8332477e-05	3.2283795e-05	3.0776802e-05	2.4391511e-05	1.7648888e-05	1.6002074e-05	1.2860695e-05	1.1395651e-05	1.0003626e-05	8.6815135e-06	7.430866e-06	6.2485765e-06	4.1279136e-06	3.2206115e-06	2.4593478e-06	1.876748e-06
0.767	0.0003593549	0.00034233197	0.00032499674	0.0003082862	0.0002995405	0.00029032625	0.00028048732	0.0002695552	0.00025752984	0.00024456746	0.00023098038	0.0002033377	0.00014705282	9.565618e-05	6.816967e-05	4.816386e-05	3.215609e-05	3.0672447e-05	2.4238103e-05	1.7475797e-05	1.582036e-05	1.26844e-05	1.1213247e-05	9.823304e-06	8.503639e-06	7.2589373e-06	6.0845136e-06	3.9902293e-06	3.0906706e-06	2.326983e-06	1.7335242e-06
0.769	0.00035730668	0.00034019488	0.0003230831	0.0003064423	0.0002976509	0.00028854556	0.00027865526	0.00026782302	0.00025589188	0.00024301877	0.00022951774	0.00020220167	0.00014637642	9.5260846e-05	6.789769e-05	4.79915e-05	3.207283e-05	3.0597133e-05	2.4239082e-05	1.7567056e-05	1.5918671e-05	1.2822851e-05	1.13722745e-05	9.993912e-06	8.683055e-06	7.4428426e-06	6.265426e-06	4.147646e-06	3.230831e-06	2.4474566e-06	1.8163613e-06
0.771	0.0003558537	0.00033881058	0.0003217675	0.0003051978	0.00029651844	0.00028736566	0.00027758165	0.0002668508	0.00025485753	0.00024191738	0.00022866164	0.00020136111	0.00014570275	9.4857496e-05	6.765165e-05	4.7815374e-05	3.19716e-05	3.048822e-05	2.4175959e-05	1.7532304e-05	1.5891115e-05	1.2774437e-05	1.1322618e-05	9.938654e-06	8.622548e-06	7.380611e-06	6.204952e-06	4.091923e-06	3.1782233e-06	2.393925e-06	1.767433e-06
0.773	0.00035389524	0.00033692224	0.00031994923	0.00030361072	0.00029488627	0.00028584458	0.00027600976	0.00026522315	0.0002533262	0.00024063609	0.00022731148	0.000200345	0.00014503201	9.444609e-05	6.738445e-05	4.7651338e-05	3.1899748e-05	3.0440386e-05	2.4206372e-05	1.7575792e-05	1.5941941e-05	1.281859e-05	1.1365574e-05	9.97918e-06	8.660995e-06	7.4157792e-06	6.2403583e-06	4.1369735e-06	3.2359762e-06	2.4666388e-06	1.8495825e-06
0.775	0.0003525399	0.0003356384	0.0003187369	0.00030247317	0.00029370352	0.00028477443	0.0002750481	0.00026436508	0.0002525659	0.00023981005	0.00022657585	0.00019946966	0.0001444441	9.407442e-05	6.712768e-05	4.7483667e-05	3.1809912e-05	3.0342986e-05	2.4108564e-05	1.7475519e-05	1.584277e-05	1.2738315e-05	1.1282553e-05	9.901732e-06	8.591068e-06	7.355344e-06	6.189778e-06	4.1057906e-06	3.2112862e-06	2.445935e-06	1.8240871e-06
0.777	0.00035099612	0.00033416756	0.00031733897	0.00030115148	0.00029249678	0.00028352154	0.0002739052	0.00026332724	0.0002514671	0.00023880559	0.000225503	0.00019857727	0.00014320321	9.298993e-05	6.619242e-05	4.6623187e-05	3.1108837e-05	2.9666386e-05	2.3592069e-05	1.7261316e-05	1.5693855e-05	1.27176e-05	1.1339259e-05	1.0000986e-05	8.723617e-06	7.5071503e-06	6.343574e-06	4.2231727e-06	3.2984021e-06	2.5066574e-06	1.8607603e-06
0.779	0.00034926122	0.00033250698	0.00031591387	0.00029964294	0.00029110472	0.00028224432	0.0002725784	0.000262107	0.00025034684	0.00023762006	0.00022441	0.00019766767	0.0001431681	9.330816e-05	6.663028e-05	4.7153488e-05	3.1623607e-05	3.018983e-05	2.4068093e-05	1.757583e-05	1.5956792e-05	1.2881424e-05	1.1439593e-05	1.0062203e-05	8.754084e-06	7.516849e-06	6.340831e-06	4.214333e-06	3.2960722e-06	2.5099123e-06	1.8703519e-06
0.781	0.00034749453	0.000330978	0.00031429957	0.00029826883	0.00028984863	0.00028094268	0.000271389	0.00026070184	0.00024904314	0.00023641286	0.0002232968	0.00019674083	0.00014243065	9.2897295e-05	6.638991e-05	4.7007296e-05	3.152711e-05	3.0085965e-05	2.398133e-05	1.7504268e-05	1.5904432e-05	1.2845639e-05	1.1409349e-05	1.003945e-05	8.73594e-06	7.50206e-06	6.3313305e-06	4.216569e-06	3.303303e-06	2.5276745e-06	1.9123534e-06
0.783	0.00034585866	0.0003294202	0.00031281897	0.0002968688	0.00028840543	0.00027961656	0.0002700139	0.00025959744	0.00024787892	0.0002355094	0.00022232608	0.00019595945	0.00014190785	9.2559916e-05	6.614445e-05	4.6825193e-05	3.139583e-05	2.9963567e-05	2.3843902e-05	1.7398725e-05	1.5800451e-05	1.276666e-05	1.1339282e-05	9.977005e-06	8.678204e-06	7.4493887e-06	6.2824206e-06	4.176345e-06	3.2697885e-06	2.503203e-06	1.8912365e-06
0.785	0.0003438652	0.00032734266	0.00031098368	0.00029511552	0.00028660885	0.0002779386	0.0002684504	0.00025814428	0.000246693	0.00023426021	0.00022133664	0.00019499872	0.00014127592	9.201911e-05	6.56812e-05	4.657394e-05	3.126196e-05	2.983873e-05	2.3720482e-05	1.734049e-05	1.5768395e-05	1.2758347e-05	1.1351478e-05	9.996957e-06	8.702963e-06	7.4776776e-06	6.31292e-06	4.205887e-06	3.2946932e-06	2.5241864e-06	1.9107258e-06
0.787	0.0003424955	0.0003260531	0.0003097751	0.00029399036	0.00028560474	0.00027689026	0.0002675181	0.00025699494	0.00024548525	0.00023315345	0.00022016393	0.00019385607	0.0001405662	9.168291e-05	6.5440814e-05	4.6318284e-05	3.1092608e-05	2.9678558e-05	2.3677077e-05	1.7396074e-05	1.5827469e-05	1.2838237e-05	1.1440632e-05	1.0085777e-05	8.788471e-06	7.5536454e-06	6.3780126e-06	4.2585852e-06	3.3460315e-06	2.5699494e-06	1.9582917e-06
0.789	0.0003409333	0.00032473772	0.00030837688	0.0002926771	0.00028441404	0.0002756552	0.00026623535	0.00025582392	0.0002444209	0.00023202634	0.00021913598	0.0001928595	0.000139662	9.11414e-05	6.507975e-05	4.605822e-05	3.0936844e-05	2.9532128e-05	2.3582734e-05	1.7352397e-05	1.5797292e-05	1.2824248e-05	1.1429445e-05	1.0072654e-05	8.7703975e-06	7.5276353e-06	6.3410616e-06	4.229027e-06	3.328355e-06	2.5681547e-06	1.9831311e-06
0.791	0.00033934187	0.0003232302	0.00030711852	0.00029150513	0.00028320015	0.00027456295	0.00026526136	0.00025479708	0.0002435023	0.00023121091	0.00021825513	0.00019234356	0.00013940755	9.1089125e-05	6.512773e-05	4.6159133e-05	3.097761e-05	2.9565763e-05	2.3552951e-05	1.729099e-05	1.5741278e-05	1.276643e-05	1.1366209e-05	1.000253e-05	8.693663e-06	7.441271e-06	6.2569793e-06	4.175749e-06	3.29542e-06	2.5496317e-06	1.9716047e-06
0.793	0.00033788822	0.00032169497	0.00030566865	0.00029014316	0.0002817961	0.00027328212	0.00026393344	0.0002535831	0.00024223114	0.00023004445	0.00021719001	0.00019131418	0.00013874452	9.076572e-05	6.490659e-05	4.6025583e-05	3.091744e-05	2.9515137e-05	2.347188e-05	1.7144823e-05	1.5590604e-05	1.2617387e-05	1.1208407e-05	9.859525e-06	8.567403e-06	7.3370493e-06	6.171802e-06	4.1317853e-06	3.2720402e-06	2.5441782e-06	1.9832569e-06
0.795	0.00033623906	0.0003202996	0.00030419233	0.0002887562	0.0002805348	0.0002719778	0.00026274967	0.00025251487	0.00024127333	0.00022902511	0.00021644132	0.00019060259	0.00013793519	9.01671e-05	6.4479376e-05	4.570435e-05	3.0704465e-05	2.9311857e-05	2.3389084e-05	1.7181077e-05	1.5644177e-05	1.268279e-05	1.1271726e-05	9.914354e-06	8.607317e-06	7.3590045e-06	6.1778055e-06	4.1157405e-06	3.253331e-06	2.5268264e-06	1.9748172e-06
0.797	0.00033439172	0.00031854058	0.00030252078	0.00028717553	0.00027908135	0.00027048125	0.00026137527	0.00025125753	0.00023995936	0.00022781806	0.00021517086	0.00018953923	0.00013731477	8.9929956e-05	6.441636e-05	4.5715376e-05	3.077483e-05	2.9408933e-05	2.35575e-05	1.7351946e-05	1.580393e-05	1.28293095e-05	1.1422942e-05	1.0067163e-05	8.7687185e-06	7.5276075e-06	6.3472035e-06	4.2528286e-06	3.36078e-06	2.6120663e-06	2.0522175e-06
0.799	0.00033319098	0.0003172602	0.0003013294	0.0002860765	0.0002779416	0.0002694678	0.00026031604	0.00025014745	0.000238962	0.00022692916	0.0002143879	0.00018879693	0.00013661508	8.9331115e-05	6.385878e-05	4.5216355e-05	3.0387153e-05	2.903134e-05	2.3286084e-05	1.7252718e-05	1.5737596e-05	1.281921e-05	1.1437975e-05	1.0090636e-05	8.794141e-06	7.5501825e-06	6.3604566e-06	4.2470833e-06	3.3522472e-06	2.6031605e-06	2.0455825e-06
0.801	0.00033162493	0.00031578462	0.00029994428	0.00028478526	0.00027677993	0.00026826363	0.00025923635	0.00024901677	0.00023794558	0.00022585242	0.00021324829	0.00018786971	0.00013612462	8.921682e-05	6.395746e-05	4.539191e-05	3.059057e-05	2.9210929e-05	2.3385775e-05	1.7237002e-05	1.5705771e-05	1.2754019e-05	1.1355642e-05	1.0008363e-05	8.715587e-06	7.482426e-06	6.3105826e-06	4.2309007e-06	3.3469082e-06	2.6076927e-06	2.060946e-06
0.803	0.00032985947	0.00031411112	0.00029836278	0.00028329913	0.00027525378	0.00026686606	0.00025779364	0.00024769417	0.0002365676	0.00022475635	0.00021226038	0.00018692607	0.00013553852	8.882412e-05	6.369523e-05	4.5242272e-05	3.0486752e-05	2.9117331e-05	2.3297287e-05	1.7186243e-05	1.5667896e-05	1.2737334e-05	1.135593e-05	1.00156085e-05	8.730064e-06	7.5044313e-06	6.338711e-06	4.255478e-06	3.365354e-06	2.6241544e-06	2.0780976e-06
0.805	0.00032840812	0.0003129253	0.0002972704	0.00028230366	0.00027421818	0.00026578864	0.00025684302	0.00024686518	0.00023568314	0.00022381297	0.0002114267	0.00018613807	0.00013502751	8.8493e-05	6.3462416e-05	4.508945e-05	3.0415167e-05	2.9056118e-05	2.3293063e-05	1.7184226e-05	1.5656586e-05	1.2716568e-05	1.1321392e-05	9.977826e-06	8.689311e-06	7.462726e-06	6.2963522e-06	4.2285337e-06	3.349453e-06	2.616599e-06	2.0850216e-06
0.807	0.00032693	0.00031137012	0.00029581026	0.00028094195	0.00027298913	0.00026469055	0.0002557004	0.00024567294	0.00023460815	0.0002228518	0.00021040392	0.00018533524	0.00013455823	8.817255e-05	6.3242194e-05	4.4933422e-05	3.0307154e-05	2.8958631e-05	2.3218772e-05	1.7198834e-05	1.5689528e-05	1.2781562e-05	1.1407108e-05	1.00672305e-05	8.777491e-06	7.5413463e-06	6.3605257e-06	4.2616734e-06	3.3695746e-06	2.6278879e-06	2.0902082e-06
0.809	0.00032542506	0.00030996173	0.00029449837	0.00027973004	0.00027173775	0.00026339796	0.0002543632	0.00024445972	0.00023351377	0.00022152533	0.00020936316	0.00018434382	0.00013371443	8.768928e-05	6.3000065e-05	4.477418e-05	3.0214318e-05	2.8876479e-05	2.3160257e-05	1.7117392e-05	1.5602332e-05	1.2683411e-05	1.1295186e-05	9.952134e-06	8.657731e-06	7.420664e-06	6.2496206e-06	4.2029e-06	3.3428607e-06	2.6252924e-06	2.1057938e-06
0.811	0.00032389318	0.0003085279	0.00029316262	0.00027849575	0.0002704639	0.00026225744	0.00025317798	0.00024322546	0.0002322253	0.00022017752	0.00020778054	0.00018281194	0.00013287477	8.739005e-05	6.275321e-05	4.4611705e-05	3.0136907e-05	2.8809905e-05	2.3170149e-05	1.7191656e-05	1.5686557e-05	1.2784614e-05	1.1398246e-05	1.005553e-05	8.756465e-06	7.508036e-06	6.3189727e-06	4.2411675e-06	3.3733781e-06	2.6487653e-06	2.1266949e-06
0.813	0.0003225097	0.00030706855	0.00029180283	0.000277239	0.00026934297	0.000261096	0.00025214715	0.00024232094	0.00023144194	0.00021986107	0.00020757833	0.00018301285	0.00013286417	8.7102184e-05	6.251915e-05	4.4463522e-05	3.0057623e-05	2.8741615e-05	2.3126648e-05	1.7201102e-05	1.5707872e-05	1.2817918e-05	1.1442251e-05	1.0105186e-05	8.813744e-06	7.5731873e-06	6.3870257e-06	4.302469e-06	3.419866e-06	2.6829016e-06	2.1547437e-06
0.815	0.00032092442	0.00030575987	0.00029041898	0.00027595976	0.0002680248	0.00025991353	0.0002509206	0.00024104599	0.00023028973	0.00021865181	0.0002064849	0.00018197473	0.00013214328	8.6702494e-05	6.231577e-05	4.431226e-05	2.9976458e-05	2.8653967e-05	2.3081873e-05	1.716064e-05	1.5668871e-05	1.2785841e-05	1.141574e-05	1.0080907e-05	8.791919e-06	7.5558305e-06	6.377932e-06	4.3042664e-06	3.4243694e-06	2.6908278e-06	2.1671215e-06
0.817	0.0003193119	0.0003040728	0.00028883375	0.00027448064	0.0002666839	0.00025853276	0.00024985004	0.00024010411	0.000229295	0.0002177771	0.00020572759	0.00018127418	0.00013183577	8.647292e-05	6.2090396e-05	4.4175613e-05	2.9893405e-05	2.8582135e-05	2.30181e-05	1.7136877e-05	1.5650181e-05	1.2777792e-05	1.1409818e-05	1.0080829e-05	8.797911e-06	7.5663806e-06	6.3933257e-06	4.313014e-06	3.4287932e-06	2.6934188e-06	2.170683e-06
0.819	0.00031642546	0.0003014678	0.00028651016	0.00027226476	0.0002646079	0.00025659485	0.00024786955	0.00023825394	0.00022774797	0.0002161736	0.0002042431	0.00017984789	0.00013080818	8.602427e-05	6.180713e-05	4.3946988e-05	2.9630384e-05	2.829488e-05	2.2667957e-05	1.682023e-05	1.5356516e-05	1.2521687e-05	1.11612535e-05	9.8453365e-06	8.575717e-06	7.3595183e-06	6.1985197e-06	4.127598e-06	3.2408234e-06	2.5214317e-06	2.010379e-06
0.821	0.00030151047	0.0002875533	0.00027413297	0.00026124943	0.00025444978	0.0002474712	0.00024013474	0.0002319036	0.00022277776	0.00021275724	0.00020184202	0.00017861587	0.00012996265	8.540709e-05	6.1447296e-05	4.387559e-05	2.9632127e-05	2.8307986e-05	2.2707227e-05	1.687385e-05	1.5410138e-05	1.257576e-05	1.121941e-05	9.902426e-06	8.635546e-06	7.4205573e-06	6.268197e-06	4.231883e-06	3.3676124e-06	2.6429136e-06	2.1096787e-06
0.823	0.00029812634	0.00028428092	0.0002711547	0.00025856795	0.00025191496	0.00024508216	0.00023788972	0.00022979823	0.0002209875	0.00021109791	0.00020048907	0.00017770703	0.00012942783	8.5140426e-05	6.115366e-05	4.3658067e-05	2.9524937e-05	2.8212318e-05	2.2638182e-05	1.6853668e-05	1.5398999e-05	1.2577767e-05	1.1225589e-05	9.91297e-06	8.648901e-06	7.4405716e-06	6.2915806e-06	4.2633146e-06	3.4020206e-06	2.6773832e-06	2.1469411e-06
0.825	0.00029849296	0.00028458016	0.00027157078	0.00025874207	0.00025205672	0.00024519066	0.00023796322	0.00022983235	0.00022097875	0.00021104103	0.00020038057	0.00017755995	0.00012935298	8.5084954e-05	6.119828e-05	4.3762106e-05	2.9505994e-05	2.8186987e-05	2.2639933e-05	1.6872442e-05	1.5425148e-05	1.2617291e-05	1.129467e-05	9.99554e-06	8.74158e-06	7.5364055e-06	6.3872435e-06	4.3238115e-06	3.4384511e-06	2.6976393e-06	2.1591954e-06
0.827	0.00029758166	0.00028378287	0.00027071033	0.00025781937	0.00025110153	0.00024420215	0.00023693962	0.00022876929	0.00021950959	0.00020952363	0.00019862984	0.0001755532	0.00012774768	8.442676e-05	6.1005147e-05	4.37022e-05	2.9631072e-05	2.8323819e-05	2.2822462e-05	1.7046945e-05	1.5585363e-05	1.2754796e-05	1.1409415e-05	1.00967145e-05	8.833037e-06	7.6201964e-06	6.4600094e-06	4.384745e-06	3.4896395e-06	2.737969e-06	2.1860178e-06
0.829	0.00029628607	0.0002826029	0.00026964952	0.0002568786	0.0002501282	0.00024337786	0.00023608017	0.00022805271	0.00021911305	0.00020926117	0.00019849707	0.00017585601	0.00012812913	8.434302e-05	6.0734998e-05	4.3494212e-05	2.9537387e-05	2.8242048e-05	2.2768783e-05	1.7001787e-05	1.5547721e-05	1.2725342e-05	1.1384392e-05	1.0074456e-05	8.813781e-06	7.6023653e-06	6.4456817e-06	4.3749633e-06	3.482821e-06	2.7311592e-06	2.1692374e-06
0.831	0.0002951509	0.00028140162	0.00026856898	0.00025573635	0.00024913668	0.00024235372	0.0002352041	0.00022713786	0.00021833833	0.00020843887	0.0001978061	0.00017523897	0.00012766651	8.405384e-05	6.0606762e-05	4.344768e-05	2.9478426e-05	2.8176828e-05	2.2677123e-05	1.689143e-05	1.5432175e-05	1.2605326e-05	1.1257898e-05	9.947135e-06	8.684036e-06	7.4722675e-06	6.3191624e-06	4.2879374e-06	3.4226505e-06	2.6930227e-06	2.1467185e-06
